2024-01-20 14:01:01,0.45,3.68,6.75,145.39,141.46
2024-01-20 14:31:01,0.48,3.95,7.27,140.16,142.71
2024-01-20 15:01:01,0.52,3.39,7.17,150.98,146.88
2024-01-20 15:31:01,0.52,3.09,7.44,145.39,139.59
2024-01-20 16:01:01,0.55,3.25,7.24,144.49,140.72
2024-01-20 16:31:01,0.57,3.01,7.47,134.54,135.25
2024-01-20 17:01:01,0.5733333333333333,3.14,6.61,139.64,133.96
2024-01-20 17:31:01,0.5766666666666665,3.28,6.67,142.46,132.89
2024-01-20 18:01:01,0.58,3.28,6.33,139.99,133.58
2024-01-20 18:31:01,0.55,3.37,6.38,145.09,132.59
2024-01-20 19:01:01,0.52,3.33,5.86,143.69,137.41
2024-01-20 19:31:01,0.53,3.59,6.45,151.15,135.07
2024-01-20 20:01:01,0.55,3.7,5.84,142.3,130.38
2024-01-20 20:31:01,0.54,3.73,6.83,143.72,131.02
2024-01-20 21:01:01,0.47,3.47,6.7,137.09,126.53
2024-01-20 21:31:01,0.44,3.78,7.09,149.15,138.81
2024-01-20 22:01:01,0.46,3.93,6.9,140.47,136.95
2024-01-20 22:31:01,0.4,4.06,5.31,135.56,137.27
2024-01-20 23:01:01,0.37,3.93,7.05,153.45,139.17
2024-01-20 23:31:01,0.36,4.12,7.21,125.72,135.75
2024-01-21 00:01:01,0.34,4.26,6.56,148.36,141.99
2024-01-21 00:31:01,0.31,4.27,6.39,138.25,146.62
2024-01-21 01:01:01,0.32,4.08,8.85,144.51,142.96
2024-01-21 01:31:01,0.33,3.99,6.83,147.52,135.22
2024-01-21 02:01:01,0.34,3.77,7.22,154.27,143.33
2024-01-21 02:31:01,0.36,3.93,6.58,140.98,139.72
2024-01-21 03:01:01,0.37,4.3,6.15,145.86,137.91
2024-01-21 03:31:01,0.38,4.57,6.19,137.78,131.83
2024-01-21 04:01:01,0.38,4.53,6.71,136.05,134.07
2024-01-21 04:31:01,0.38,4.5,6.15,133.59,138.79
2024-01-21 05:01:01,0.45,4.81,6.83,143.97,134.9
2024-01-21 05:31:01,0.43,4.55,6.52,138.97,139.76
2024-01-21 06:01:01,0.47,4.56,6.36,128.47,134.24
2024-01-21 06:31:01,0.51,4.67,7.27,128.62,132.47
2024-01-21 07:01:01,0.55,4.65,7.18,131.3,127.63
2024-01-21 07:31:01,0.57,4.69,7.27,136.22,130.94
2024-01-21 08:01:01,0.59,4.27,7.4,142.86,135.46
2024-01-21 08:31:01,0.61,4.47,7.46,130.34,130.36
2024-01-21 09:01:01,0.6099999999999999,4.12,7.36,132.2,128.77
2024-01-21 09:31:01,0.6099999999999999,4.26,7.47,137.52,130.88
2024-01-21 10:01:01,0.61,4.19,7.73,130.56,128.73
2024-01-21 10:31:01,0.61,4.39,7.8,135.18,132.58
2024-01-21 11:01:01,0.6,4.35,8.01,133.81,133.7
2024-01-21 11:31:01,0.58,4.7,8.39,127.59,133.06
2024-01-21 12:01:01,0.57,4.7,8.32,132.62,137.87
2024-01-21 12:31:01,0.57,4.82,8.37,139.14,138.46
2024-01-21 13:01:01,0.57,4.95,8.36,131.75,136.45
2024-01-21 13:31:01,0.595,4.7,8.26,135.0,136.25
2024-01-21 14:01:01,0.62,4.82,8.5,139.75,136.35
